Word	Label	Book	Chapter	Line
،	3	9	2	11

فلما	3	9	2	11
أوشك	3	9	2	11
أن	3	9	2	11
يفرغ	3	9	2	11
ما	3	9	2	11
بين	3	9	2	11
يديه	3	9	2	11
من	3	9	2	11
الطعام	3	9	2	11
،	3	9	2	11

وقد	3	9	2	11
امتلأ	3	9	2	11
بطنه	3	9	2	11
حتى	3	9	2	11
اكتظ	3	9	2	11
،	3	9	2	11

أقبل	4	9	2	11
على	3	9	2	11
الغلامين	3	9	2	11
قائلا	3	9	2	11
:	3	9	2	11
أفلا	3	9	2	11
تتبلغان	5	9	2	11
بشيء	5	9	2	11
،	3	9	2	11

أم	3	9	2	11
تريدان	3	9	2	11
أن	3	9	2	11
تموتا	3	9	2	11
جوعا	3	9	2	11
؟	3	9	2	11

ونظر	3	9	2	12
إلى	3	9	2	12
الفتى	3	9	2	12
نظرة	3	9	2	12
،	3	9	2	12

ثم	3	9	2	12
عاد	3	9	2	12
ينظر	3	9	2	12
إلى	3	9	2	12
الفتاة	3	9	2	12
مثلها	3	9	2	12
وهو	3	9	2	12
يقول	3	9	2	12
:	3	9	2	12
كلي	3	9	2	12
أنت	3	9	2	12
يا	3	9	2	12
بنية	3	9	2	12
،	3	9	2	12

إن	3	9	2	12
أخاك	3	9	2	12
قد	3	9	2	12
أجمع	3	9	2	12
أمره	3	9	2	12
على	3	9	2	12
أن	3	9	2	12
يموت	3	9	2	12
أو	3	9	2	12
يعود	3	9	2	12
إلى	3	9	2	12
أمه	3	9	2	12
،	3	9	2	12

وهيهات	4	9	2	12
أن	3	9	2	12
يبلغ	3	9	2	12
من	3	9	2	12
ذلك	3	9	2	12
شيئا	3	9	2	12
!	3	9	2	12

ثم	3	9	2	13
مد	3	9	2	13
يده	3	9	2	13
إلى	3	9	2	13
الفتاة	3	9	2	13
بفلذة	5	9	2	13
من	3	9	2	13
اللحم	3	9	2	13
،	3	9	2	13

فأخذتها	3	9	2	13
من	3	9	2	13
يده	3	9	2	13
وراحت	3	9	2	13
تأكل	3	9	2	13
في	3	9	2	13
نهم	4	9	2	13
،	3	9	2	13

حتى	3	9	2	13
أتت	5	9	2	13
على	5	9	2	13
كل	3	9	2	13
ما	3	9	2	13
أفضل	5	9	2	13
لها	3	9	2	13
سيدها	3	9	2	13
من	3	9	2	13
الطعام	3	9	2	13
،	3	9	2	13

والفتى	3	9	2	13
ينظر	3	9	2	13
إليهما	3	9	2	13
محزونا	4	9	2	13
لا	3	9	2	13
يكاد	4	9	2	13
ينبس	5	9	2	13
ببنت	3	9	2	13
شفة	3	9	2	13
…	3	9	2	13

ثم	3	9	2	14
عاد	3	9	2	14
يونس	3	9	2	14
الرومي	3	9	2	14
ينبئ	3	9	2	14
السيد	3	9	2	14
وغلاميه	3	9	2	14
أنه	3	9	2	14
قد	3	9	2	14
هيأ	3	9	2	14
لهم	3	9	2	14
الفراش	3	9	2	14
للنوم	3	9	2	14
.	3	9	2	14

ومضى	4	9	2	15
الثلاثة	3	9	2	15
في	5	9	2	15
أثر	5	9	2	15
يونس	3	9	2	15
إلى	3	9	2	15
غرفتهم	3	9	2	15
فأغلق	3	9	2	15
عليهم	3	9	2	15
بابها	3	9	2	15
،	3	9	2	15

وعاد	3	9	2	15
إلى	3	9	2	15
غرفته	3	9	2	15
وهو	3	9	2	15
يهمس	3	9	2	15
لنفسه	3	9	2	15
:	3	9	2	15
ويل	3	9	2	15
له	3	9	2	15
!	3	9	2	15

ترى	3	9	2	15
من	3	9	2	15
أين	3	9	2	15
اختطفهما	3	9	2	15
،	3	9	2	15

وماذا	3	9	2	15
خلف	4	9	2	15
وراءه	3	9	2	15
من	3	9	2	15
حسرات	4	9	2	15
!	3	9	2	15

كان	3	9	2	16
جقمق	3	9	2	16
الأشرفي	3	9	2	16
تاجر	3	9	2	16
الرقيق	4	9	2	16
من	3	9	2	16
نزلاء	4	9	2	16
خان	4	9	2	16
يونس	3	9	2	16
في	3	9	2	16
تلك	3	9	2	16
الليلة	3	9	2	16
،	3	9	2	16

وكان	3	9	2	16
رجلا	3	9	2	16
كثير	3	9	2	16
الرحلة	3	9	2	16
بين	3	9	2	16
مصر	3	9	2	16
والشام	3	9	2	16
وبلاد	3	9	2	16
الروم	3	9	2	16
؛	3	9	2	16

ليتسوق	3	9	2	16
المماليك	5	9	2	16
،	3	9	2	16

وكان	3	9	2	16
له	3	9	2	16
مكان	3	9	2	16
ملحوظ	4	9	2	16
في	3	9	2	16
بلاد	3	9	2	16
السلطان	3	9	2	16
الأشرف	3	9	2	16
قايتباي	3	9	2	16
صاحب	3	9	2	16
مصر	3	9	2	16
لذلك	3	9	2	16
العهد	4	9	2	16
،	3	9	2	16

فقد	3	9	2	16
كان	3	9	2	16
الأشرف	3	9	2	16
حريصا	4	9	2	16
على	4	9	2	16
أن	4	9	2	16
يزيد	3	9	2	16
عدد	3	9	2	16
مماليكه	5	9	2	16
؛	3	9	2	16

ليكون	3	9	2	16
له	3	9	2	16
منهم	3	9	2	16
جيش	3	9	2	16
قوي	3	9	2	16
يرد	3	9	2	16
به	3	9	2	16
عادية	5	9	2	16
الأمراء	3	9	2	16
الذين	3	9	2	16
ينافسونه	3	9	2	16
على	3	9	2	16
العرش	3	9	2	16
في	3	9	2	16
داخل	3	9	2	16
بلاده	3	9	2	16
،	3	9	2	16

ويدفع	3	9	2	16
به	3	9	2	16
عن	3	9	2	16
مملكته	3	9	2	16
عدوان	4	9	2	16
المغيرين	5	9	2	16
من	3	9	2	16
أمراء	3	9	2	16
البلاد	3	9	2	16
المجاورة	3	9	2	16
،	3	9	2	16

وكان	3	9	2	16
ملك	4	9	2	16
قايتباي	3	9	2	16
يمتد	3	9	2	16
من	3	9	2	16
صحراء	3	9	2	16
ليبيا	3	9	2	16
إلى	3	9	2	16
حدود	3	9	2	16
بلاد	3	9	2	16
الروم	3	9	2	16
شرقا	3	9	2	16
وغربا	3	9	2	16
،	3	9	2	16

ومن	3	9	2	16
بحر	3	9	2	16
الروم	3	9	2	16
إلى	3	9	2	16
حدود	3	9	2	16
اليمن	3	9	2	16
وما	3	9	2	16
وراءها	3	9	2	16
جنوبا	3	9	2	16
وشمالا	3	9	2	16
،	3	9	2	16

على	3	9	2	16
أنه	3	9	2	16
لم	3	9	2	16
يكن	3	9	2	16
يخشى	3	9	2	16
أحدا	3	9	2	16
من	3	9	2	16
أمراء	3	9	2	16
البلاد	3	9	2	16
المجاورة	3	9	2	16
خشيته	3	9	2	16
ابن	3	9	2	16
عثمان	3	9	2	16
ملك	3	9	2	16
الروم	3	9	2	16
،	3	9	2	16

من	5	9	2	16
أجل	5	9	2	16
ذلك	3	9	2	16
كان	3	9	2	16
دائما	3	9	2	16
على	3	9	2	16
الأهبة	4	9	2	16
،	3	9	2	16

فلم	3	9	2	16
يكن	3	9	2	16
له	3	9	2	16
هم	4	9	2	16
إلا	3	9	2	16
زيادة	3	9	2	16
جيشه	3	9	2	16
بما	3	9	2	16
يجلب	3	9	2	16
له	3	9	2	16
التجار	3	9	2	16
من	3	9	2	16
المماليك	5	9	2	16
الذين	3	9	2	16
يتسوقونهم	3	9	2	16
من	3	9	2	16
بلاد	3	9	2	16
المشرق	3	9	2	16
،	3	9	2	16

أو	3	9	2	16
يظفرون	4	9	2	16
بهم	3	9	2	16
من	3	9	2	16
سبي	5	9	2	16
الروم	3	9	2	16
والفرنجة	4	9	2	16
.	3	9	2	16

وكانت	3	9	2	16
وظيفة	3	9	2	16
«	3	9	2	16
تاجر	3	9	2	16
المماليك	5	9	2	16
»	3	9	2	16
في	3	9	2	16
ذلك	3	9	2	16
العهد	4	9	2	16
وظيفة	3	9	2	16
رسمية	3	9	2	16
من	3	9	2	16
وظائف	3	9	2	16
الدولة	3	9	2	16
،	3	9	2	16

لها	3	9	2	16
إقطاع	4	9	2	16
يساوي	4	9	2	16
إقطاع	4	9	2	16
بعض	4	9	2	16
أمراء	3	9	2	16
البلاط	4	9	2	16
!	3	9	2	16

وكان	3	9	2	16
جقمق	3	9	2	16
هذا	3	9	2	16
واحدا	3	9	2	16
من	3	9	2	16
أولئك	3	9	2	16
التجار	3	9	2	16
الذين	3	9	2	16
يركن	5	9	2	16
إليهم	5	9	2	16
قايتباي	3	9	2	16
فيما	3	9	2	16
يريد	3	9	2	16
من	3	9	2	16
هذا	3	9	2	16
السبيل	3	9	2	16
،	3	9	2	16

وكثيرا	3	9	2	16
ما	3	9	2	16
باعه	3	9	2	16
من	5	9	2	16
جلبانه	5	9	2	16
غلمانا	3	9	2	16
رقي	4	9	2	16
بهم	3	9	2	16
السعد	3	9	2	16
حتى	3	9	2	16
بلغوا	3	9	2	16
مرتبة	3	9	2	16
الإمارة	3	9	2	16
في	3	9	2	16
البلاط	4	9	2	16
…	3	9	2	16

على	3	9	2	17
أن	3	9	2	17
جقمق	3	9	2	17
في	3	9	2	17
هذه	3	9	2	17
الرحلة	3	9	2	17
لم	3	9	2	17
يكن	3	9	2	17
قد	3	9	2	17
وفق	3	9	2	17
إلى	3	9	2	17
شيء	3	9	2	17
يطمع	4	9	2	17
أن	3	9	2	17
يحوز	4	9	2	17
به	3	9	2	17
رضا	3	9	2	17
السلطان	3	9	2	17
،	3	9	2	17

فلم	3	9	2	17
يقع	3	9	2	17
له	3	9	2	17
في	3	9	2	17
رحلته	3	9	2	17
إلا	3	9	2	17
غلام	3	9	2	17
رومي	4	9	2	17
اسمه	3	9	2	17
خشقدم	3	9	2	17
.	3	9	2	17

وهو	3	9	2	17
فتى	3	9	2	17
فيه	3	9	2	17
مخايل	5	9	2	17
من	3	9	2	17
ذكاء	3	9	2	17
وفطنة	4	9	2	17
،	3	9	2	17

وفيه	3	9	2	17
خبث	3	9	2	17
وتدبير	3	9	2	17
وكيد	5	9	2	17
،	3	9	2	17

وله	3	9	2	17
إرادة	3	9	2	17
وعزم	4	9	2	17
…	3	9	2	17

ولكنه	3	9	2	17
غلام	3	9	2	17
واحد	3	9	2	17
…	3	9	2	17

فلما	3	9	2	18
أشرق	3	9	2	18
الصبح	3	9	2	18
،	3	9	2	18

التقى	3	9	2	18
في	3	9	2	18
بهو	4	9	2	18
الخان	4	9	2	18
أبو	3	9	2	18
الريحان	3	9	2	18
الخوارزمي	3	9	2	18
وجقمق	3	9	2	18
الأشرفي	3	9	2	18
،	3	9	2	18

ووقعت	3	9	2	18
عين	3	9	2	18
التاجر	3	9	2	18
على	3	9	2	18
الفتى	3	9	2	18
والفتاة	3	9	2	18
فرأى	3	9	2	18
صيدا	3	9	2	18
سمينا	3	9	2	18
…	3	9	2	18

فما	3	9	2	18
كانت	4	9	2	18
إلا	3	9	2	18
صفقة	4	9	2	18
يد	3	9	2	18
،	3	9	2	18

حتى	3	9	2	18
انتقل	3	9	2	18
طومان	3	9	2	18
ومصرباي	3	9	2	18
من	3	9	2	18
يد	3	9	2	18
نخاس	5	9	2	18
خوارزم	3	9	2	18
إلى	3	9	2	18
ملك	3	9	2	18
جقمق	3	9	2	18
الأشرفي	3	9	2	18
…	3	9	2	18

ومضى	4	9	2	18
كل	3	9	2	18
من	3	9	2	18
الرجلين	3	9	2	18
في	3	9	2	18
سبيله	3	9	2	18
!	3	9	2	18

لم	3	9	2	19
تكن	3	9	2	19
الأمور	3	9	2	19
في	3	9	2	19
ذلك	3	9	2	19
الوقت	3	9	2	19
بين	3	9	2	19
بايزيد	3	9	2	19
العثماني	3	9	2	19
والأشرف	3	9	2	19
قايتباي	3	9	2	19
سائرة	4	9	2	19
على	4	9	2	19
نهج	4	9	2	19
الصفاء	3	9	2	19
والمودة	3	9	2	19
؛	3	9	2	19

فإن	3	9	2	19
كلا	3	9	2	19
منهما	3	9	2	19
ليتربص	4	9	2	19
بصاحبه	4	9	2	19
غرة	5	9	2	19
يناله	3	9	2	19
بها	3	9	2	19
أو	3	9	2	19
ينال	3	9	2	19
منه	3	9	2	19
،	3	9	2	19

ولم	3	9	2	19
يكن	3	9	2	19
خافيا	4	9	2	19
على	3	9	2	19
ابن	3	9	2	19
عثمان	3	9	2	19
أن	3	9	2	19
عدوه	3	9	2	19
قايتباي	3	9	2	19
إنما	4	9	2	19
يتكثر	5	9	2	19
بهؤلاء	5	9	2	19
المماليك	5	9	2	19
المجلوبين	5	9	2	19
ليتهيأ	3	9	2	19
لحرب	3	9	2	19
الروم	3	9	2	19
بالعدد	3	9	2	19
الجم	4	9	2	19
،	3	9	2	19

فمنع	3	9	2	19
تجار	3	9	2	19
الرقيق	4	9	2	19
المصريين	3	9	2	19
أن	3	9	2	19
يمروا	3	9	2	19
ببلاده	3	9	2	19
،	3	9	2	19

ورسم	5	9	2	19
لجنده	3	9	2	19
أن	3	9	2	19
يقبضوا	3	9	2	19
على	3	9	2	19
كل	3	9	2	19
تاجر	3	9	2	19
منهم	3	9	2	19
يظفرون	4	9	2	19
به	3	9	2	19
في	3	9	2	19
بلد	3	9	2	19
من	3	9	2	19
بلاد	3	9	2	19
الروم	3	9	2	19
،	3	9	2	19

وكان	3	9	2	19
أولئك	3	9	2	19
التجار	3	9	2	19
يعرفون	3	9	2	19
ما	3	9	2	19
ينتظرهم	3	9	2	19
لو	3	9	2	19
دخلوا	3	9	2	19
بلاد	3	9	2	19
الروم	3	9	2	19
،	3	9	2	19

ولكن	3	9	2	19
ذلك	3	9	2	19
لم	3	9	2	19
يصدهم	3	9	2	19
عما	3	9	2	19
أرادوا	3	9	2	19
،	3	9	2	19

ومن	3	9	2	19
أين	3	9	2	19
لهم	3	9	2	19
أن	3	9	2	19
يظفروا	4	9	2	19
بمثل	3	9	2	19
المماليك	5	9	2	19
الذين	3	9	2	19
يجتمعون	3	9	2	19
لهم	3	9	2	19
من	3	9	2	19
طريق	3	9	2	19
بلاد	3	9	2	19
الروم	3	9	2	19
،	3	9	2	19

من	3	9	2	19
أبناء	3	9	2	19
الروم	3	9	2	19
أنفسهم	3	9	2	19
،	3	9	2	19

أو	3	9	2	19
من	3	9	2	19
الجركس	3	9	2	19
والتركمان	3	9	2	19
؟	3	9	2	19

من	5	9	2	19
أجل	5	9	2	19
ذلك	3	9	2	19
لم	3	9	2	19
يكن	3	9	2	19
لينقطع	3	9	2	19
وفود	4	9	2	19
هؤلاء	3	9	2	19
التجار	3	9	2	19
إلى	3	9	2	19
بلاد	3	9	2	19
ابن	3	9	2	19
عثمان	3	9	2	19
ملك	3	9	2	19
الروم	3	9	2	19
،	3	9	2	19

فمنهم	3	9	2	19
من	3	9	2	19
يعود	3	9	2	19
ظافرا	4	9	2	19
،	3	9	2	19

ومنهم	3	9	2	19
من	3	9	2	19
تقع	3	9	2	19
عليه	3	9	2	19
عين	3	9	2	19
السلطان	3	9	2	19
فيساق	3	9	2	19
إلى	3	9	2	19
الاعتقال	3	9	2	19
،	3	9	2	19

فما	3	9	2	19
كاد	4	9	2	19
جقمق	3	9	2	19
الأشرفي	3	9	2	19
يخرج	3	9	2	19
بغلمانه	3	9	2	19
من	3	9	2	19
خان	4	9	2	19
يونس	3	9	2	19
،	3	9	2	19

حتى	3	9	2	19
بصر	4	9	2	19
به	4	9	2	19
جند	3	9	2	19
السلطان	3	9	2	19
بايزيد	3	9	2	19
،	3	9	2	19

فسيق	3	9	2	19
إلى	3	9	2	19
الأسر	4	9	2	19
،	3	9	2	19

وسيق	3	9	2	19
معه	3	9	2	19
جلبانه	5	9	2	19
الثلاثة	3	9	2	19
:	3	9	2	19
طومان	3	9	2	19
،	3	9	2	19

ومصرباي	3	9	2	19
،	3	9	2	19

وخشقدم	3	9	2	19
.	3	9	2	19

وارتد	3	9	2	19
إلى	3	9	2	19
العبودية	4	9	2	19
السيد	3	9	2	19
وعبيده	4	9	2	19
!	3	9	2	19

الفصل	3	9	5	0
الخامس	3	9	5	0

أحلام	3	9	5	1
جارية	3	9	5	1

مضى	5	9	5	2
ركب	5	9	5	2
جاني	3	9	5	2
باي	3	9	5	2
وملباي	3	9	5	2
،	3	9	5	2

يغذ	5	9	5	2
السير	3	9	5	2
حتى	3	9	5	2
بلغ	5	9	5	2
دمشق	3	9	5	2
،	3	9	5	2

فأقام	3	9	5	2
أياما	3	9	5	2
ثم	3	9	5	2
استأنف	4	9	5	2
سيره	3	9	5	2
إلى	3	9	5	2
القاهرة	3	9	5	2
،	3	9	5	2

وكانت	3	9	5	2
الفتنة	4	9	5	2
ثمة	4	9	5	2
قائمة	4	9	5	2
بين	3	9	5	2
أنصار	3	9	5	2
أقبردي	3	9	5	2
الدوادار	3	9	5	2
،	3	9	5	2

وأنصار	3	9	5	2
قنصوه	3	9	5	2
الخمسمئي	3	9	5	2
.	3	9	5	2

أما	3	9	5	2
قنصوه	3	9	5	2
الخمسمئي	3	9	5	2
فيعتز	3	9	5	2
بما	3	9	5	2
له	3	9	5	2
من	3	9	5	2
الأتباع	3	9	5	2
والجند	3	9	5	2
،	3	9	5	2

وبما	3	9	5	2
يملك	3	9	5	2
من	3	9	5	2
محبة	3	9	5	2
الشعب	3	9	5	2
،	3	9	5	2

وبصهره	3	9	5	2
إلى	3	9	5	2
الأمير	3	9	5	2
أزبك	3	9	5	2
صاحب	3	9	5	2
المال	3	9	5	2
والجاه	3	9	5	2
والإمارة	3	9	5	2
…	3	9	5	2

وسيد	3	9	5	2
الأزبكية	3	9	5	2
…	3	9	5	2

وأما	3	9	5	3
أقبردي	3	9	5	3
فإنه	3	9	5	3
قريب	3	9	5	3
السلطان	3	9	5	3
وعديله	5	9	5	3
ودواداره	5	9	5	3
الكبير	3	9	5	3
؛	3	9	5	3

فإن	3	9	5	3
له	3	9	5	3
سببا	3	9	5	3
في	3	9	5	3
البلاط	4	9	5	3
ووجاهة	5	9	5	3
عند	3	9	5	3
المماليك	3	9	5	3
والأمراء	3	9	5	3
…	3	9	5	3

وبلغ	5	9	5	4
ركب	5	9	5	4
ملباي	3	9	5	4
وجاني	3	9	5	4
باي	3	9	5	4
القاهرة	3	9	5	4
،	3	9	5	4

أما	3	9	5	4
ملباي	3	9	5	4
فمثل	5	9	5	4
بين	3	9	5	4
يدي	3	9	5	4
الأشرف	3	9	5	4
قايتباي	3	9	5	4
ليدفع	3	9	5	4
إليه	3	9	5	4
رقاب	3	9	5	4
بنيه	3	9	5	4
الأربعة	3	9	5	4
هدية	3	9	5	4
؛	3	9	5	4

ليكونوا	3	9	5	4
جندا	3	9	5	4
من	3	9	5	4
جنده	3	9	5	4
كسائر	4	9	5	4
مماليكه	5	9	5	4
،	3	9	5	4

فقبل	3	9	5	4
قايتباي	3	9	5	4
هديته	3	9	5	4
وشكر	3	9	5	4
له	3	9	5	4
،	3	9	5	4

ثم	3	9	5	4
أمر	3	9	5	4
بخاير	3	9	5	4
بن	3	9	5	4
ملباي	3	9	5	4
وإخوته	3	9	5	4
الثلاثة	3	9	5	4
فصعد	3	9	5	4
بهم	3	9	5	4
الأغا	4	9	5	4
إلى	3	9	5	4
الطبقة	3	9	5	4
؛	3	9	5	4

لينتظموا	3	9	5	4
مع	3	9	5	4
سائر	4	9	5	4
المماليك	3	9	5	4
في	3	9	5	4
مدرسة	3	9	5	4
القلعة	3	9	5	4
،	3	9	5	4

حيث	3	9	5	4
يتلقون	4	9	5	4
علوم	3	9	5	4
السلم	3	9	5	4
وفنون	3	9	5	4
الحرب	3	9	5	4
وأساليب	3	9	5	4
الفروسية	3	9	5	4
على	3	9	5	4
خير	3	9	5	4
المعلمين	3	9	5	4
وأبرع	3	9	5	4
القواد	3	9	5	4
في	3	9	5	4
مصر	3	9	5	4
لذلك	3	9	5	4
العهد	4	9	5	4
.	3	9	5	4

وأما	3	9	5	5
جاني	3	9	5	5
باي	3	9	5	5
فأدى	3	9	5	5
رسالته	3	9	5	5
إلى	3	9	5	5
السلطان	3	9	5	5
ودفع	3	9	5	5
إليه	3	9	5	5
من	3	9	5	5
جاء	3	9	5	5
بهم	3	9	5	5
من	3	9	5	5
أقاربه	3	9	5	5
الذين	3	9	5	5
عاد	3	9	5	5
بهم	3	9	5	5
من	3	9	5	5
بلاد	3	9	5	5
الجركس	3	9	5	5
،	3	9	5	5

ثم	3	9	5	5
انصرف	3	9	5	5
معجلا	5	9	5	5
إلى	3	9	5	5
حيث	3	9	5	5
ترك	3	9	5	5
جاريته	3	9	5	5
مصرباي	3	9	5	5
الجركسية	5	9	5	5
تنتظر	3	9	5	5
مقدمه	5	9	5	5
.	3	9	5	5

وكانت	3	9	5	6
الفتاة	3	9	5	6
قد	3	9	5	6
بلغ	3	9	5	6
منها	3	9	5	6
الضجر	3	9	5	6
والهم	4	9	5	6
مبلغا	3	9	5	6
بعيدا	3	9	5	6
،	3	9	5	6

فقد	3	9	5	6
كانت	3	9	5	6
تأمل	3	9	5	6
أن	3	9	5	6
يصعد	3	9	5	6
بها	3	9	5	6
تاجر	3	9	5	6
المماليك	3	9	5	6
إلى	3	9	5	6
القلعة	3	9	5	6
،	3	9	5	6

فيعرضها	3	9	5	6
على	3	9	5	6
السلطان	3	9	5	6
فيمن	3	9	5	6
معه	3	9	5	6
من	3	9	5	6
أقاربه	3	9	5	6
،	3	9	5	6

ولكنه	3	9	5	6
لم	3	9	5	6
يفعل	3	9	5	6
.	3	9	5	6

وأحست	3	9	5	6
خيبة	3	9	5	6
آمالها	3	9	5	6
المريرة	4	9	5	6
حين	3	9	5	6
فارقها	3	9	5	6
خاير	3	9	5	6
وإخوته	3	9	5	6
وتقطعت	3	9	5	6
بينها	3	9	5	6
وبينهم	3	9	5	6
الأسباب	3	9	5	6
،	3	9	5	6

لا	3	9	5	6
حبا	3	9	5	6
له	3	9	5	6
،	3	9	5	6

بل	3	9	5	6
حبا	3	9	5	6
للجاه	3	9	5	6
والإمارة	3	9	5	6
.	3	9	5	6

لقد	3	9	5	6
سمعت	3	9	5	6
كثيرا	3	9	5	6
عن	3	9	5	6
حياة	3	9	5	6
أمثالها	3	9	5	6
من	3	9	5	6
الجواري	3	9	5	6
الحسان	3	9	5	6
في	3	9	5	6
بيوت	3	9	5	6
السلاطين	3	9	5	6
فتمنت	3	9	5	6
الأماني	3	9	5	6
.	3	9	5	6

لم	3	9	5	7
تكن	3	9	5	7
مصرباي	3	9	5	7
تحب	3	9	5	7
خاير	3	9	5	7
حين	3	9	5	7
آثرته	3	9	5	7
على	3	9	5	7
جارها	3	9	5	7
وصديقها	3	9	5	7
طومان	3	9	5	7
،	3	9	5	7

ولكنها	3	9	5	7
رأت	3	9	5	7
في	3	9	5	7
صحبته	3	9	5	7
وسيلة	3	9	5	7
إلى	3	9	5	7
بعض	3	9	5	7
ما	3	9	5	7
كانت	3	9	5	7
تأمل	3	9	5	7
.	3	9	5	7

أليس	3	9	5	7
ينتظر	3	9	5	7
أن	3	9	5	7
يكون	3	9	5	7
خاير	3	9	5	7
من	3	9	5	7
حاشية	4	9	5	7
السلطان	3	9	5	7
؟	3	9	5	7
!	3	9	5	7

هكذا	3	9	5	7
فهمت	3	9	5	7
من	3	9	5	7
حديثه	3	9	5	7
إليها	3	9	5	7
ومن	3	9	5	7
حديث	3	9	5	7
أستاذها	3	9	5	7
،	3	9	5	7

إذن	3	9	5	7
فستجد	3	9	5	7
به	3	9	5	7
الوسيلة	3	9	5	7
إلى	3	9	5	7
أن	3	9	5	7
تعيش	3	9	5	7
في	3	9	5	7
قصر	3	9	5	7
السلطان	3	9	5	7
.	3	9	5	7

ومن	3	9	5	7
يدري	3	9	5	7
؛	3	9	5	7

فقد	3	9	5	7
تجد	3	9	5	7
بعد	3	9	5	7
ذلك	3	9	5	7
أسبابا	3	9	5	7
تدنيها	3	9	5	7
إلى	3	9	5	7
العرش	3	9	5	7
؟	3	9	5	7

وإن	3	9	5	7
لها	3	9	5	7
من	3	9	5	7
جمالها	3	9	5	7
وذكائها	3	9	5	7
وسيلة	3	9	5	7
لعلها	3	9	5	7
تبلغ	3	9	5	7
بها	3	9	5	7
أن	3	9	5	7
تصير	3	9	5	7
يوما	3	9	5	7
ما	5	9	5	7
سلطانة	3	9	5	7
أو	3	9	5	7
أم	3	9	5	7
سلطان	3	9	5	7
!	3	9	5	7

تلك	3	9	5	8
كانت	3	9	5	8
أحلامها	3	9	5	8
التي	3	9	5	8
تتراءى	4	9	5	8
لها	3	9	5	8
في	3	9	5	8
المنام	3	9	5	8
،	3	9	5	8

وتتخايل	5	9	5	8
لعينيها	3	9	5	8
في	3	9	5	8
اليقظة	4	9	5	8
،	3	9	5	8

منذ	3	9	5	8
سمعت	3	9	5	8
تلك	3	9	5	8
الأقاصيص	4	9	5	8
التي	3	9	5	8
يتحاكاها	5	9	5	8
الناس	3	9	5	8
عن	3	9	5	8
تقلبات	4	9	5	8
الأقدار	3	9	5	8
بحظوظ	3	9	5	8
الجواري	3	9	5	8
في	3	9	5	8
قصور	3	9	5	8
القاهرة	3	9	5	8
،	3	9	5	8

وقد	3	9	5	8
كبرت	3	9	5	8
في	3	9	5	8
نفسها	3	9	5	8
هذه	3	9	5	8
الأماني	3	9	5	8
شيئا	3	9	5	8
بعد	3	9	5	8
شيء	3	9	5	8
،	3	9	5	8

حتى	3	9	5	8
أوشكت	3	9	5	8
أن	3	9	5	8
تكون	3	9	5	8
حقيقة	3	9	5	8
مرتقبة	4	9	5	8
يوم	3	9	5	8
عرفت	3	9	5	8
خاير	3	9	5	8
،	3	9	5	8

فعرفت	3	9	5	8
أول	3	9	5	8
أسبابها	3	9	5	8
إلى	3	9	5	8
تحقيق	3	9	5	8
أمنيتها	3	9	5	8
وتعبير	3	9	5	8
رؤياها	4	9	5	8
…	3	9	5	8

وكانت	3	9	5	8
أحلاما	3	9	5	8
لم	3	9	5	8
يكد	4	9	5	8
يشرق	3	9	5	8
عليها	3	9	5	8
الصبح	3	9	5	8
حتى	3	9	5	8
محاها	4	9	5	8
شعاع	3	9	5	8
النهار	3	9	5	8
،	3	9	5	8

فإذا	4	9	5	8
هي	3	9	5	8
وحدها	4	9	5	8
وقد	3	9	5	8
ذهب	3	9	5	8
خاير	3	9	5	8
،	3	9	5	8

كما	3	9	5	8
ذهب	3	9	5	8
من	3	9	5	8
قبله	3	9	5	8
صديقها	3	9	5	8
وجارها	3	9	5	8
العزيز	3	9	5	8
طومان	3	9	5	8
.	3	9	5	8

وأحست	3	9	5	9
لأول	3	9	5	9
مرة	3	9	5	9
منذ	3	9	5	9
فارقت	3	9	5	9
بلاد	3	9	5	9
الجركس	3	9	5	9
أنها	3	9	5	9
جارية	3	9	5	9
…	3	9	5	9

جارية	3	9	5	9
يساوم	4	9	5	9
عليها	3	9	5	9
الرجال	3	9	5	9
بمالهم	3	9	5	9
في	3	9	5	9
سوق	3	9	5	9
الرقيق	4	9	5	9
،	3	9	5	9

ليس	3	9	5	9
لها	3	9	5	9
في	3	9	5	9
أمرها	3	9	5	9
خيرة	4	9	5	9
…	3	9	5	9

وانحدرت	3	9	5	9
دموعها	3	9	5	9
على	3	9	5	9
خديها	3	9	5	9
لأول	3	9	5	9
مرة	3	9	5	9
،	3	9	5	9

وشعرت	3	9	5	9
شعور	3	9	5	9
الوحيد	3	9	5	9
الغريب	3	9	5	9
،	3	9	5	9

قد	3	9	5	9
تقطعت	3	9	5	9
الأسباب	3	9	5	9
بينه	3	9	5	9
وبين	3	9	5	9
الناس	3	9	5	9
جميعا	3	9	5	9
،	3	9	5	9

فليس	3	9	5	9
بينه	3	9	5	9
وبين	3	9	5	9
أحد	3	9	5	9
منهم	3	9	5	9
آصرة	4	9	5	9
من	3	9	5	9
حب	3	9	5	9
أو	3	9	5	9
من	3	9	5	9
رحمة	3	9	5	9
…	3	9	5	9

